reg_no | back_codes | back_names
23155135051 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105136001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105136002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105136003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105136004 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105136005 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105136006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110136003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110136004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101139002 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101139004 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101139005 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101139007 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101139012 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101139013 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102139001 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23105139003 | 100201,105201,105202 | BASIC ELECTRICAL ENGINEERING,PHYSICS (SEMICONDUCTOR PHYSICS),MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105139004 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105139006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105139007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105139008 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105139009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105139010 | 100201,100202,105202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105139011 | 100201,100202,105201,105202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS),MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105139012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105139016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105139018 | 100201,105201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (SEMICONDUCTOR PHYSICS)
23105139020 | 100201,100202,105201 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23105139027 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105139028 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23110139001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23110139002 | 100201,100202,103202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23110139004 | 100202,103202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23101140006 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101140007 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101140008 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101140010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101140013 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102140001 | 100203 | CHEMISTRY
23102140002 | 100203,100206 | CHEMISTRY,ENGLISH
23102140003 | 100203 | CHEMISTRY
23102140004 | 100203 | CHEMISTRY
23102140005 | 100203 | CHEMISTRY
23102140006 | 100203,100206 | CHEMISTRY,ENGLISH
23102140007 | 100203 | CHEMISTRY
23102140009 | 100203 | CHEMISTRY
23102140010 | 100203,100206 | CHEMISTRY,ENGLISH
23102140017 | 100206 | ENGLISH
23102140020 | 100206 | ENGLISH
23102140021 | 100203,100206 | CHEMISTRY,ENGLISH
23102140023 | 100203 | CHEMISTRY
23102140024 | 100203 | CHEMISTRY
23102140026 | 100203 | CHEMISTRY
23102140028 | 100203 | CHEMISTRY
23102140029 | 100203 | CHEMISTRY
23105140001 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105140002 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23105140005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140009 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105140011 | 100201 | BASIC ELECTRICAL ENGINEERING
23105140014 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105140019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140022 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105140023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140028 | 100201,105201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (SEMICONDUCTOR PHYSICS)
23105140030 | 100201 | BASIC ELECTRICAL ENGINEERING
23105140033 | 100201 | BASIC ELECTRICAL ENGINEERING
23105140035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140038 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140044 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140046 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140047 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140048 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105140049 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140050 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105140052 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140055 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140056 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105140057 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105140058 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110140002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110140004 | 100202,103202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23110140006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110140008 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23110140009 | 100201,100202P | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN (Practical)
23110140014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153140002 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23153140008 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153140010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153140011 | 100201 | BASIC ELECTRICAL ENGINEERING
23153140012 | 100201,100202,105201 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23153140014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153140017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153140018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153140020 | 100202,105201,105202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS),MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153140023 | 100201,100202,105202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153140025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153140026 | 100202,100201 | ENGINEERING GRAPHICS & DESIGN,BASIC ELECTRICAL ENGINEERING
23153140028 | 100202,105201,100201P | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS),BASIC ELECTRICAL ENGINEERING (Practical)
23157140001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140002 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140004 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157140007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157140008 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140009 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140011 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140015 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140017 | 100201 | BASIC ELECTRICAL ENGINEERING
23157140021 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140025 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140027 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157140028 | 100202P | ENGINEERING GRAPHICS & DESIGN (Practical)
23157140029 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23101141004 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141008 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141012 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101141025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141034 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141043 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141045 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101141046 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101141047 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101141059 | 100206 | ENGLISH
23101141061 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101141062 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101141071 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102141007 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103141013 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103141017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103141018 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103141019 | 100202,103202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103141021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103141022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103141025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103141026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103141028 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103141029 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101142004 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101142008 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101142014 | 100204,100206 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH
23101142015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101142017 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101142021 | 100204,100206 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH
23101142022 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101142025 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101142026 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23103142002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104142003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104142004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104142008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101144015 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101144016 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101144024 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101144025 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101144026 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101144069 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101144072 | 100206 | ENGLISH
23101144078 | 100203 | CHEMISTRY
23103144002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103144019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103144021 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103144024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103144026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144004 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23151144005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144008 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23151144017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144024 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23151144035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144037 | 100201 | BASIC ELECTRICAL ENGINEERING
23151144038 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23151144039 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144040 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151144044 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101145008 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101145011 | 100206 | ENGLISH
23101145012 | 100203 | CHEMISTRY
23101145022 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102145002 | 100203,102202 | CHEMISTRY,MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23103145002 | 103202 | MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103145003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103145008 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103145011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103145018 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103145021 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103145022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104145002 | 100202,103201,103202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS),MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23104145003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104145006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153145001 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145004 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23153145008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153145009 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145010 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145017 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153145021 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145025 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145029 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153145031 | 100201,100202,105202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145038 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153145040 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101146001 | 100203,100206 | CHEMISTRY,ENGLISH
23101146006 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101146018 | 100206 | ENGLISH
23101146023 | 100204,100206 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH
23101146028 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101146033 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101146035 | 100203 | CHEMISTRY
23102146002 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23102146007 | 100206 | ENGLISH
23103146004 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103146005 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103146009 | 103201,103202 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS),MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103146011 | 100201 | BASIC ELECTRICAL ENGINEERING
23103146013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103146015 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103146016 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103146018 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103146021 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103146023 | 100202,103202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103146027 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104146006 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104146007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104146010 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104146013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104146016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104146019 | 100201,100202,103201 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23152146004 | 100201 | BASIC ELECTRICAL ENGINEERING
23152146012 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152146013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146031 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146037 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152146038 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146045 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152146048 | 100201 | BASIC ELECTRICAL ENGINEERING
23152146051 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152146053 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101147004 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147006 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101147010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147011 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147014 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101147018 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147020 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147022 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147023 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147025 | 100206 | ENGLISH
23101147032 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101147036 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101147037 | 100203 | CHEMISTRY
23101147041 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102147003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102147005 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103147004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147005 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103147008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103147017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104147021 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157147001 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147014 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147018 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147025 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157147027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157147029 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101148006 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101148007 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148009 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101148015 | 100206 | ENGLISH
23101148020 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148024 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148025 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148026 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101148028 | 100203 | CHEMISTRY
23103148005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104148003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104148005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104148008 | 100201 | BASIC ELECTRICAL ENGINEERING
23156148003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23156148006 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23156148016 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23156148022 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23156148023 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23156148029 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23156148030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101149001 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149006 | 100203,100205,101202 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101149013 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101149014 | 100203,100206,101202 | CHEMISTRY,ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149019 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101149025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103149001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103149009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103149010 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149014 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
